240,fevereiro,151
240,março,147
240,abril,135
240,maio,123
240,junho,120
240,julho,141
240,agosto,160
240,setembro,175
240,outubro,186
240,novembro,195
240,dezembro,199
244,janeiro,95
244,fevereiro,74
244,março,73
244,abril,60
244,maio,59
244,junho,58
244,julho,74
244,agosto,88
244,setembro,98
244,outubro,104
244,novembro,100
244,dezembro,98
1000,janeiro,189.998541280401
1000,fevereiro,161.982495364816
1000,março,165.954779692442
1000,abril,147.96790816883
1000,maio,137.973743047224
1000,junho,129.981036645218
1000,julho,142.998541280401
1000,agosto,162.014587195986
1000,setembro,177.008752317592
1000,outubro,195.008752317592
1000,novembro,189.010211037191
1000,dezembro,192.014587195986
1003,janeiro,189
1003,fevereiro,150
1003,março,135
1003,abril,126
1003,maio,120
1003,junho,117
1003,julho,142
1003,agosto,172
1003,setembro,183
1003,outubro,201
1003,novembro,196
1003,dezembro,202
1020,janeiro,95
1020,fevereiro,74
1020,março,73
1020,abril,60
1020,maio,59
1020,junho,58
1020,julho,74
1020,agosto,88
1020,setembro,98
1020,outubro,104
1020,novembro,100
1020,dezembro,98
